"TOA5","SYNTHETIC_SITE","CR1000X","0000","CR1000X.Std","CPU:synthetic.CR1X","0000","FluxTable"
"TIMESTAMP","RECORD","LE_Avg","H_Avg","AirTC_Avg","RH_Avg","VPD_kPa_Avg","SlrW_Avg","Rn_Avg","G_Avg","WindSpd_Avg","WindDir_Avg","Rain_mm_Tot","VWC_Avg","USTAR","CO2_flux"
"2026-06-01 05:00:00","10","13.365883939231587","-4.156291453915965","12.816038969321072","75.0","0.3699605738635682","0.0","-45.0","-3.6","2.1109329537970516","242.72615740903206","0.0","0.25892","0.20921542892634584","2.9511337970495477"
"2026-06-01 05:30:00","11","13.584768804119825","-4.574762308230978","13.721147138921513","75.0","0.39247631872599237","0.0","-45.0","-3.6","2.15226182399098","244.97022061586708","0.0","0.25880000000000003","0.20727892280477045","2.9744923096777933"
"2026-06-01 06:00:00","12","13.759442776566761","-5.00189673377466","14.72","75.0","0.4187116335971675","0.0","-45.0","-3.6","2.1890296893655274","247.12790658648294","0.0","0.25868","0.2042548921145877","2.990446528511578"
"2026-06-01 06:30:00","13","52.33188343342187","22.97358987622798","15.795849108714192","70.4315832722982","0.5306678120423501","110.94726338704383","30.444139103189812","2.435531128255185","2.2209328924816196","249.19175143204836","0.0","0.25856","0.2237586100161438","2.1934855711015113"
"2026-06-01 07:00:00","14","85.15832826356775","43.021536398451595","16.930628594077316","65.94133342141177","0.6570690191457657","219.99618833714263","104.597408069257","8.36779264554056","2.247707952039544","251.15461587988776","0.0","0.25844","0.24205246927309765","0.9110752192447085"
"2026-06-01 07:30:00","15","116.8054916041173","62.380282088696624","18.105264270019536","61.60607986722186","0.7977065108144017","325.28091751032633","176.19102390702193","14.095281912561754","2.269133738911092","253.00970996972464","0.0","0.25832","0.2589326623303933","-0.33484135021392947"
"2026-06-01 08:00:00","16","146.73203183100705","80.7199022860197","19.3","57.5","0.951514702987029","424.99999999999994","244.0","19.52","2.285033302394738","254.7506165415799","0.0","0.2582","0.274233600241796","-1.5229571091951521"
"2026-06-01 08:30:00","17","174.42581201290847","97.72782684942717","20.494735729980466","53.69334998469478","1.116387830059519","517.4472146574126","306.8641059670406","24.549128477363247","2.2952753316112506","256.3713134340755","0.0","0.25808000000000003","0.28782583291874225","-2.632965576674365"
"2026-06-01 09:00:00","18","199.4126637709641","113.11416334491474","21.669371405922686","50.251262658470836","1.289047698350762","601.0407640085654","363.7077195258245","29.09661756206596","2.299775239970378","257.86619431635535","0.0","0.25796","0.2996129875527736","-3.6459079169562485"
"2026-06-01 09:30:00","19","221.26450437927096","126.61663441047033","22.804150891285808","47.23263308980677","1.4649958373009275","674.3503392475499","413.55823068833394","33.084658455066716","2.298495863752268","259.23008808156084","0.0","0.25784","0.3095279879535768","-4.54449680446839"
"2026-06-01 10:00:00","20","239.6066681715787","138.00504528335912","23.88","44.68911086754465","1.6385810890385335","736.1215932167728","455.5626833874055","36.44501467099244","2.2914477690341735","260.4582767347752","0.0","0.25772","0.31752883595291737","-5.313411521867749"
"2026-06-01 10:30:00","21","nan","147.0852054587946","24.878852861078485","42.664216362104966","1.8032048300344576","785.2976026345938","489.00236979152385","39.12018958332191","2.2786891644276266","261.54651171355874","0.0","0.2576","0.32359424099279377","-5.93955925306089"
"2026-06-01 11:00:00","22","nan","153.70223772644118","25.78396103067893","41.19259607988261","1.9516704059272978","821.0369523457081","513.3051275950816","41.06441020760653","2.260325420346752","262.4910285846183","0.0","0.25748","0.3277193755596246","-6.4122981135856385"
"2026-06-01 11:30:00","23","nan","157.74321824364057","26.580180062621118","40.299429851916635","2.07666239689554","842.7281321677389","528.0551298740625","42.244410389925","2.2365081987779774","263.2885600657724","0.0","0.25736000000000003","0.32991201283060034","-6.723618117711938"
"2026-06-01 12:00:00","24","272.5850549055018","159.1391026750566","27.25422863405995","40.0","2.1713181145940124","850.0","533.0","42.64","2.207434200738176","263.93634732816656","0.0","0.25724","0.33018926989099606","-6.86827700331829"
"2026-06-01 12:30:00","25","270.0182358589292","157.86590556457494","27.794915792601582","40.299429851916635","2.229832651974672","842.7281321677389","528.0551298740625","42.244410389925","2.1733435417656994","264.4321495396413","0.0","0.25712","0.3285751367822106","-6.843888609708171"
"2026-06-01 13:00:00","26","263.09891231159224","153.9451128007402","28.193332436601615","41.19259607988261","2.2480246709742575","821.0369523457081","513.3051275950816","41.06441020760653","2.1345177688607464","264.7742516162413","0.0","0.257","0.3250989204921381","-6.650962316776009"
"2026-06-01 13:30:00","27","251.94353755179037","147.4433200762065","28.443003752364294","42.66421636210496","2.223786960932497","785.2976026345938","489.00236979152385","39.12018958332191","2.091277535252715","264.96147015505096","0.0","0.25688","0.31979467618042706","-6.292892892377922"
"2026-06-01 14:00:00","28","236.74096101611778","138.47110340320825","28.54","44.68911086754464","2.15735573009203","736.1215932167729","455.5626833874056","36.44501467099245","2.0439799521980957","264.99315752783343","0.0","0.25676","0.31270163805451934","-5.775900944045398"
"2026-06-01 14:30:00","29","217.74922196199617","127.18114080738933","28.483003752364294","47.23263308980677","2.051354956067867","674.3503392475499","413.55823068833394","33.084658455066716","1.9930156396798133","264.8692041213127","0.0","0.25664000000000003","0.3038656021162527","-5.108925016757161"
"2026-06-01 15:00:00","30","195.29116000989453","113.76561705962041","28.273332436601613","50.251262658470836","1.9106033999159124","601.0407640085655","363.70771952582453","29.096617562065962","1.9388055003656142","264.5900387163489","0.0","0.25652","0.29334115523116583","-4.30346720588128"
"2026-06-01 15:30:00","31","169.7489173435432","98.4529555032739","27.914915792601583","53.69334998469477","1.7417063510556365","517.4472146574127","306.86410596704064","24.54912847736325","1.8817972434686476","264.15662700469557","0.0","0.2564","0.28119459227560195","-3.3733949494583806"
"2026-06-01 16:00:00","32","141.55742631543234","81.50393248552861","27.41422863405995","57.5","1.5524851794145436","424.99999999999994","244.0","19.52","1.8224616872188837","263.57046824846856","0.0","0.25628","0.26750731791547505","-2.334702413118867"
"2026-06-01 16:30:00","33","111.196993563786","63.20724041097897","26.780180062621117","61.60607986722185","1.351319381654914","325.2809175103264","176.19102390702196","14.095281912561758","1.7612888704824172","262.8335900938841","0.0","0.25616","0.252379493971231","-1.205235571304863"
"2026-06-01 17:00:00","34","79.18510720903056","43.87457482540619","26.02396103067893","65.94133342141177","1.1464841962593635","219.99618833714285","104.59740806925714","8.367792645540572","1.6987840056419072","261.94854155720446","0.0","0.25604","0.23593366902385512","-0.004385708304203706"
"2026-06-01 17:30:00","35","46.06760699793503","23.83532904728601","25.158852861078486","70.43158327229818","0.9455611716626419","110.94726338704419","30.444139103190054","2.4355311282552043","1.6354633061623947","260.91838420715567","0.0","0.25592000000000004","0.2183181151337676","1.2472433986851883"
"2026-06-01 18:00:00","36","32.28136817442901","15.850986556389678","24.2","75.0","0.7549814545639983","1.0409497792752503e-13","-44.99999999999993","-3.5999999999999943","1.5718497233016828","259.7466815743183","0.0","0.2558","0.19970959796156368","2.5281889038495176"
"2026-06-01 18:30:00","37","6.972790018768287","-3.748111098852945","23.164150891285807","75.0","0.7093630965500869","0.0","-45.0","-3.6","1.5084686271748173","258.4374868241269","0.0","0.25568","0.20381003591547459","2.0112349411674515"
"2026-06-01 19:00:00","38","6.701546392108053","-3.3727140864670884","22.069371405922688","75.0","0.6637827963283585","0.0","-45.0","-3.6","1.4458434678417782","256.9953287361199","0.0","0.25556","0.2069612428743488","2.0019079937567605"
"2026-06-01 19:30:00","39","6.470982537463669","-3.030470549641333","20.93473572998047","75.0","0.6192632208661809","0.0","-45.0","-3.6","1.3844914522524647","255.42519603794008","0.0","0.25544","0.2090375901609446","2.000353605512311"
"2026-06-01 20:00:00","40","6.283941994916953","-2.7283531799226295","19.78","75.0","0.5766565185825459","0.0","-45.0","-3.6","1.324919272752112","253.7325201482783","0.0","0.25532","0.20995630036123814","2.0065960321427796"
"2026-06-01 20:30:00","41","6.142731532284888","-2.4725171592307307","18.625264270019535","75.0","0.5366359436644776","0.0","-45.0","-3.6","1.2676189224244325","251.9231563884555","0.0","0.2552","0.20968074739870146","2.020537862668431"
"2026-06-01 21:00:00","42","6.049092695791556","-2.268174757387966","17.490628594077315","75.0","0.49970104416763206","0.0","-45.0","-3.6","1.2130636318326184","250.0033637276372","0.0","0.25508000000000003","0.2082219167003932","2.041961539486878"
"2026-06-01 21:30:00","43","6.004180331608287","-2.119489140048902","16.395849108714195","75.0","0.46619329688260314","0.0","-45.0","-3.6","1.161703960715733","247.97978313174457","0.0","0.25496","0.2056379672426484","2.070532753286704"
"2026-06-01 22:00:00","44","6.008548343155548","-2.029489550531876","15.360000000000003","75.0","0.4363187694113865","0.0","-45.0","-3.6","1.1139640769182837","245.85941459095912","0.0","0.25484","0.20203191293622338","2.105805659832452"
"2026-06-01 22:30:00","45","6.062142859821523","-2.0000095935935303","14.401147138921514","75.0","0.41017454600117736","0.0","-45.0","-3.6","1.0702382532844505","243.64959290528662","0.0","0.25472","0.19754751578675284","2.147229837214804"
"2026-06-01 23:00:00","46","6.164302901347446","-2.031649878520617","13.536038969321076","75.0","0.3877761298587553","0.0","-45.0","-3.6","1.0308876114483232","241.357962311944","0.0","0.2546","0.19236355455725268","2.194158875000384"
"2026-06-01 23:30:00","47","6.313768529685845","-2.123765782629241","12.779819937378885","75.0","0.3690836801246368","0.0","-45.0","-3.6","0.9962371394124467","238.9924500423375","0.0","0.25448","0.18668669742300742","2.2458604612503708"
"2026-06-02 00:00:00","48","6.508696387794965","-2.2744805844716454","12.145771365940051","75.0","0.3540256218014541","0.0","-45.0","-3.6","0.9665730075458087","236.56123890010497","0.0","0.25436000000000003","0.18074326276360073","2.3015278100033765"
"2026-06-02 00:30:00","49","6.74668243372968","-2.480723699181411","11.645084207398419","75.0","0.3425187804240172","0.0","-45.0","-3.6","0.9421402051678387","234.07273895507956","0.0","0.25424","0.1747701965633106","2.360292250900537"
"2026-06-02 01:00:00","50","7.024791589649754","-2.7382932369700863","11.286667563398385","75.0","0.33448467806207566","0.0","-45.0","-3.6","0.9231405172373297","231.53555845109264","0.0","0.25412","0.16900562612244213","2.4212367844959286"
"2026-06-02 01:30:00","51","7.33959394008471","-3.0419416102409915","11.076996247635707","75.0","0.3298619576420169","0.0","-45.0","-3.6","0.9097308578563493","228.9584740282506","0.0","0.254","0.1636793666733189","2.483410391726222"
"2026-06-02 02:00:00","52","7.687207033022764","-3.3854824452054855","11.02","75.0","0.3286150812814057","0.0","-45.0","-3.6","0.9020219743523535","226.35040036269402","0.0","0.25388","0.15900375937219371","2.5458428742450887"
"2026-06-02 02:30:00","53","8.063343762125168","-3.7619166198401004","11.116996247635708","75.0","0.33073949712343553","0.0","-45.0","-3.6","0.9000775326411931","223.72035932886092","0.0","0.25376","0.15516520592743038","2.607559994043908"
"2026-06-02 03:00:00","54","8.463365239535488","-4.16357486035284","11.366667563398385","75.0","0.3362634206057665","0.0","-45.0","-3.6","0.9039135914247919","221.0774487909288","0.0","0.25364000000000003","0.1523167373516158","2.6675986761100425"
"2026-06-02 03:30:00","55","8.882338007204297","-4.58227399097256","11.76508420739842","75.0","0.3452462677853794","0.0","-45.0","-3.6","0.9134984695659807","218.43081113139212","0.0","0.25352","0.15057191309800524","2.7250220368903086"
"2026-06-02 04:00:00","56","9.315094881143064","-5.009483653709553","12.305771365940052","75.0","0.35777364973682907","0.0","-45.0","-3.6","0.9287530077358032","215.78960162564155","0.0","0.2534","0.1500002938034789","2.77893400404547"
"2026-06-02 04:30:00","57","9.756298678216039","-5.436500101425841","12.979819937378885","75.0","0.3739487282897408","0.0","-45.0","-3.6","0.9495512221724142","213.16295677194407","0.0","0.25328","0.15062466812546046","2.8284932993593945"
"2026-06-02 05:00:00","58","10.20050803952869","-5.854623523445624","13.776038969321073","75.0","0.39387968475752855","0.0","-45.0","-3.6","0.9757213451523189","210.55996268637696","0.0","0.25316","0.15242014423005973","2.8729265666042436"
"2026-06-02 05:30:00","59","10.642244538614072","-6.255335290966338","14.681147138921514","75.0","0.4176631039648227","0.0","-45.0","-3.6","1.0070472435809419","207.9896236720445","0.0","0.25304","0.15531514215093872","2.9115404395057527"
"2026-06-02 06:00:00","60","11.076060246772837","-6.630471511164554","15.68","75.0","0.4453632604580507","0.0","-45.0","-3.6","1.0432702039867054","205.46083107130286","0.0","0.25292000000000003","0.1591942474566863","2.9437323614920374"
"2026-06-02 06:30:00","61","49.9407367502535","21.430193038384516","16.75584910871419","70.4315832722982","0.5641507682188966","110.94726338704383","30.444139103189812","2.435531128255185","1.0840910691767607","202.9823325087399","0.0","0.2528","0.18739752705959623","2.1637380661868537"
"2026-06-02 07:00:00","62","83.08890739823296","41.59476186338382","17.890628594077313","65.94133342141177","0.6981474973362772","219.99618833714263","104.597408069257","8.36779264554056","1.129172708908214","200.5627016313049","0.0","0.25268","0.21584054965134886","0.8987585762998157"
"2026-06-02 07:30:00","63","115.08331868880714","61.09919821758481","19.065264270019533","61.60607986722186","0.8471066562786276","325.28091751032633","176.19102390702193","14.095281912561754","1.178142804170138","198.21030845026365","0.0","0.25256","0.24391489256226687","-0.3295349340953099"
"2026-06-02 08:00:00","64","145.37834639487514","79.61060921434597","20.26","57.5","1.0098769971097035","424.99999999999994","244.0","19.52","1.2305969220816195","195.9332903875719","0.0","0.25244","0.2710086914166341","-1.5001104388617745"
"2026-06-02 08:30:00","65","173.4573090353207","96.81292473641055","21.454735729980467","53.69334998469478","1.1842119501508295","517.4472146574126","306.8641059670406","24.549128477363247","1.2861018560109532","193.73952412682416","0.0","0.25232","0.29652235197461585","-2.5929351667755154"
"2026-06-02 09:00:00","66","198.84128778260313","112.41229192963951","22.629371405922686","50.251262658470836","1.3666330652130672","601.0407640085654","363.7077195258245","29.09661756206596","1.3441992033307013","191.63659836615125","0.0","0.25220000000000004","0.31988423171837777","-3.5893184286498805"
"2026-06-02 09:30:00","67","221.09730215044345","126.14209325555123","23.76415089128581","47.23263308980677","1.5523824876167094","674.3503392475499","413.55823068833394","33.084658455066716","1.404409151260752","189.63178756732006","0.0","0.25208","0.34056580669363906","-4.472231297792681"
"2026-06-02 10:00:00","68","239.84570180451732","137.76750244310122","24.84","44.68911086754465","1.7354966939068632","736.1215932167728","455.5626833874055","36.44501467099244","1.466234439532961","187.73202679184283","0.0","0.25196","0.3580958493797724","-5.226597675884548"
"2026-06-02 10:30:00","69","254.76664822502102","147.08950050729084","25.838852861078486","42.664216362104966","1.9090243492341072","785.2976026345938","489.00236979152385","39.12018958332191","1.5291644671506281","185.94388771114325","0.0","0.25184","0.3720731702977265","-5.8395517688011225"
"2026-06-02 11:00:00","70","265.6055754939335","153.94828315861076","26.74396103067893","41.19259607988261","2.0653947693410752","821.0369523457081","513.3051275950816","41.06441020760653","1.5926795093260184","184.27355587376493","0.0","0.25172","0.38217751881535544","-6.30065757439281"
"2026-06-02 11:30:00","71","272.17753691616144","nan","27.540180062621115","40.299429851916635","2.19692157602875","842.7281321677389","528.0551298740625","42.244410389925","1.6562550097691973","182.72680930826047","0.0","0.2516","0.38817829571813195","-6.602086636861008"
"2026-06-02 12:00:00","72","274.37036321456236","nan","28.21422863405995","40.0","2.2964019672878955","850.0","533.0","42.64","1.719365912879145","181.3089985357772","0.0","0.25148000000000004","0.38994079958149086","-6.73875103892068"
"2026-06-02 12:30:00","73","272.14657833887946","158.78803305911802","28.754915792601583","40.299429851916635","2.3577501488456143","842.7281321677389","528.0551298740625","42.244410389925","1.7814910000585673","180.02502806148124","0.0","0.25136000000000003","0.38742980834376417","-6.708389371117225"
"2026-06-02 13:00:00","74","265.54404015097447","155.06089621766586","29.153332436601616","41.19259607988261","2.376588875731489","821.0369523457081","513.3051275950816","41.06441020760653","1.842117194339763","178.8793394088442","0.0","0.25124","0.3807103838962474","-6.511604224291047"
"2026-06-02 13:30:00","75","254.67529503071876","148.73002702538233","29.403003752364295","42.66421636210496","2.3507199046744836","785.2976026345938","489.00236979152385","39.12018958332191","1.900743797770629","177.87589575548088","0.0","0.25112","0.36994587787329114","-6.151850582422651"
"2026-06-02 14:00:00","76","239.7256574162571","139.90251918748868","29.5","44.68911086754464","2.2804046110275373","736.1215932167729","455.5626833874056","36.44501467099245","1.9568866265651856","177.01816822368585","0.0","0.251","0.3553932078859125","-5.6353753346938475"
"2026-06-02 14:30:00","77","220.9500470736155","128.72810250720025","29.443003752364294","47.23263308980677","2.168409381247198","674.3503392475499","413.55823068833394","33.084658455066716","2.010082009867361","176.30912387309246","0.0","0.25088","0.3373955619180363","-4.971108963143256"
"2026-06-02 15:00:00","78","198.66863811155525","115.39660768309172","29.233332436601614","50.251262658470836","2.0198029866068525","601.0407640085655","363.70771952582453","29.096617562065962","2.0598906191031525","175.75121543699066","0.0","0.25076","0.3163727713159496","-4.170511281427892"
"2026-06-02 15:30:00","79","173.2613940554974","100.13474609701497","28.87491579260158","53.69334998469477","1.8415290234128787","517.4472146574127","306.86410596704064","24.54912847736325","2.1059010962954154","175.3463728378074","0.0","0.25064000000000003","0.29280966679055304","-3.2473738868983455"
"2026-06-02 16:00:00","80","145.16158232237677","83.20225912401591","28.374228634059946","57.5","1.641808784287971","424.99999999999994","244.0","19.52","2.1477334513758533","175.09599651109988","0.0","0.25052","0.2672427944931695","-2.2175827289845986"
"2026-06-02 16:30:00","81","114.84837887123803","64.88750227192679","27.740180062621118","61.60607986722185","1.4294524381759581","325.2809175103264","176.19102390702196","14.095281912561758","2.1850422004365813","175.00095256115483","0.0","0.2504","0.24024591832576422","-1.0988448790955836"
"2026-06-02 17:00:00","82","82.83868934435097","45.50253912889663","26.98396103067893","65.94133342141177","1.213165173639166","219.99618833714285","104.59740806925714","8.367792645540572","2.2175192190031585","175.0615697649519","0.0","0.25028","0.2124147685264998","0.08961580081144849"
"2026-06-02 17:30:00","83","49.67832639504398","25.37782849659532","26.118852861078487","70.43158327229818","1.0009291030303586","110.94726338704419","30.444139103190054","2.4355311282552043","2.244896286764554","175.27763843485513","0.0","0.25016","0.18435151412917095","1.3273888625970822"
"2026-06-02 18:00:00","84","35.80469389266506","17.276595071215162","25.16","75.0","0.7995234526886874","1.0409497792752503e-13","-44.99999999999993","-3.5999999999999943","2.266947302743703","175.6484111439664","0.0","0.25004","0.15664943764397107","2.5932276793986526"
"2026-06-02 18:30:00","85","10.365268942218997","-2.4684381238025237","24.124150891285808","75.0","0.7515563609049749","0.0","-45.0","-3.6","2.2834901526140587","176.17260531163205","0.0","0.24992","0.15337298899255486","2.060152120014165"
"2026-06-02 19:00:00","86","9.921339136146543","-2.2650480418124133","23.02937140592269","75.0","0.7036081186559193","0.0","-45.0","-3.6","2.2943882127404054","176.84840764015877","2.0","0.24980000000000002","0.1511580752436133","2.0339402396859234"
"2026-06-02 19:30:00","87","9.47837945316464","-2.1173784464004552","21.894735729980468","75.0","0.6567537805727611","0.0","-45.0","-3.6","2.29955147852239","177.67348038739095","0.0","0.24968","0.15009299801875212","2.0150010660396607"
"2026-06-02 20:00:00","88","9.041852907478736","-2.0284378809834838","20.74","75.0","0.6118907813201152","0.0","-45.0","-3.6","2.2989373077220514","178.64496945345167","0.0","0.24956","0.150220218585881","2.0036301385457564"
"2026-06-02 20:30:00","89","8.61714317352186","-2.000038374312763","19.585264270019536","75.0","0.5697298569941043","0.0","-45.0","-3.6","2.292550772636367","179.7595142536736","0.0","0.24944","0.15153466506245628","2.0000048967246484"
"2026-06-02 21:00:00","90","8.209488189189816","-2.0327585231440928","18.450628594077315","75.0","0.5308001392027343","0.0","-45.0","-3.6","2.2804446182063045","181.01325934356672","0.0","0.24932","0.15398393461543256","2.0041819112624606"
"2026-06-02 21:30:00","91","7.823915556442521","-2.1259317042088877","17.355849108714192","75.0","0.4954652018742792","0.0","-45.0","-3.6","2.262718826408348","182.40186775561068","0.0","0.2492","0.1574703825968497","2.016096001244369"
"2026-06-02 22:00:00","92","7.46518053597492","-2.2776596556494115","16.320000000000004","75.0","0.4639465140820376","0.0","-45.0","-3.6","2.239519790526092","183.92053600173588","0.0","0.24908","0.16185501532781146","2.0355612512809778"
"2026-06-02 22:30:00","93","7.13770740066804","-2.484851151217078","15.361147138921513","75.0","0.43635090239280083","0.0","-45.0","-3.6","2.2110391061214014","185.56401068959747","0.0","0.24896000000000001","0.1669630313378431","2.062273912655786"
"2026-06-02 23:00:00","94","6.845534871107104","-2.7432849793058427","14.496038969321075","75.0","0.4126991113221713","0.0","-45.0","-3.6","2.177511988690234","187.32660669516235","0.0","0.24884","0.17259079014790138","2.0958171432223205"
"2026-06-02 23:30:00","95","6.592266306109533","-3.047695943718651","13.739819937378886","75.0","0.39295321479134654","0.0","-45.0","-3.6","2.1392153310713513","189.20222682874711","0.0","0.24872","0.17851393077364897","2.135667512086415"
"2026-06-03 00:00:00","96","6.381025262562175","-3.3918821340321683","13.105771365940052","75.0","0.377041335368274","0.0","-45.0","-3.6","2.0964654166513226","191.18438292647735","0.0","0.24860000000000002","0.18449631628988855","2.181203167570246"
"2026-06-03 00:30:00","97","6.214416972647568","-3.7688312800892043","12.605084207398418","75.0","0.3648787658450102","0.0","-45.0","-3.6","2.0496153072519663","193.2662182942089","0.0","0.24848","0.19029944786459685","2.2317135409997824"
"2026-06-03 01:00:00","98","6.094496213559928","-4.170863616338257","12.246667563398384","75.0","0.3563850940035776","0.0","-45.0","-3.6","1.9990519272730416","195.4405314262724","0.0","0.24836","0.1956919729547309","2.2864104348912884"
"2026-06-03 01:30:00","99","6.022741965973108","-4.589788345376499","12.036996247635706","75.0","0.3514972785685303","0.0","-45.0","-3.6","1.9451928681716275","197.6998009169938","0.0","0.24824000000000002","0.20045890860204407","2.3444403225094366"
"2026-06-03 02:00:00","100","6.000039173797186","-5.017070512989567","11.98","75.0","0.3501788143313564","0.0","-45.0","-3.6","1.8884829396692298","200.03621147881586","0.0","0.24812","0.20441021212521315","2.4048976668665434"
"2026-06-03 02:30:00","101","6.026667830180358","-5.444004894862905","12.076996247635707","75.0","0.3524251793238375","0.0","-45.0","-3.6","1.8293904961694487","202.44168097701865","0.0","0.248","0.20738835752182883","2.4668390513243996"
"2026-06-03 03:00:00","102","6.102299524358207","-5.861893352287446","12.326667563398384","75.0","0.3582657103110061","0.0","-45.0","-3.6","1.7684035687254627","204.90788838752064","0.0","0.24788000000000002","0.20927461553300925","2.5292979012953722"
"2026-06-03 03:30:00","103","6.226001491938061","-6.262222043506894","12.725084207398421","75.0","0.3677619438562426","0.0","-45.0","-3.6","1.7060258345025328","207.42630258104833","0.0","0.24776","0.20999378700428006","2.591299567315567"
"2026-06-03 04:00:00","104","6.396248118666311","-6.63683488029485","13.265771365940052","75.0","0.38100233001068473","0.0","-45.0","-3.6","1.6427724570228417","209.98821183410365","0.0","0.24764","0.2095172008385585","2.6518765341237334"
"2026-06-03 04:30:00","105","6.610939755802954","-6.978099695847892","13.939819937378884","75.0","0.39809311629032246","0.0","-45.0","-3.6","1.5791658315471029","212.5847539646447","0.0","0.24752000000000002","0.20786385702231722","2.7100835184133203"
"2026-06-03 05:00:00","106","6.86742861505364","-7.279063738576464","14.736038969321072","75.0","0.41914515309712813","0.0","-45.0","-3.6","1.515731270730904","215.20694698823448","0.0","0.2474","0.2050996691560817","2.7650122196623195"
"2026-06-03 05:30:00","107","7.162551423697497","-7.533595323844152","15.641147138921514","75.0","0.444256428792545","0.0","-45.0","-3.6","1.452992666186934","217.84572018861064","0.0","0.24728","0.20133483668717947","2.8158054938591195"
"2026-06-03 06:00:00","108","7.4926684371755545","-7.736508757716495","16.64","75.0","0.47349033897571574","0.0","-45.0","-3.6","1.3914681617832938","220.4919454951982","0.0","0.24716000000000002","0.19671945160552984","2.8616707289481296"
"2026-06-03 06:30:00","109","46.29784015596688","20.518912404892387","17.715849108714192","70.4315832722982","0.5994701452659748","110.94726338704383","30.444139103189812","2.435531128255185","1.3316658744111094","223.13646905902186","0.0","0.24704","0.2149322293492575","2.0966302910752947"
"2026-06-03 07:00:00","110","79.43143380074174","40.89680379989836","18.850628594077314","65.94133342141177","0.7414570093042203","219.99618833714263","104.597408069257","8.36779264554056","1.274079697562683","225.77014291779196","0.0","0.24692","0.23228702839231685","0.8476518530064455"
"2026-06-03 07:30:00","111","111.45637564752764","60.62878255812984","20.025264270019534","61.60607986722186","0.8991628343042489","325.28091751032633","176.19102390702193","14.095281912561754","1.2191852223774413","228.38385664062668","0.0","0.24680000000000002","0.24861747854700403","-0.36384310224658434"
"2026-06-03 08:00:00","112","141.8266649363953","79.37731996253089","21.22","57.5","1.0713452520308429","424.99999999999994","244.0","19.52","1.1674358098428754","230.96856884294561","0.0","0.24668","0.2637799073817972","-1.5170846843816166"
"2026-06-03 08:30:00","113","170.0246919864131","96.82151480593305","22.414735729980464","53.69334998469478","1.255609015320702","517.4472146574126","306.8641059670406","24.549128477363247","1.1192588465892344","233.51533846251738","0.0","0.24656","0.2776503867279267","-2.5923106122397708"
"2026-06-03 09:00:00","114","195.5700695507105","112.66258631089765","23.589371405922687","50.251262658470836","1.4482650699456132","601.0407640085654","363.7077195258245","29.09661756206596","1.0750522152005326","236.0153556884713","0.0","0.24644000000000002","0.2901214509602916","-3.5711048200231925"
