Date,Hour_End,SolarRadiation_Wm2,NetRadiation_Wm2,AirTemp_C,RH_pct,VPD_kPa,WindSpeed_ms,Rain_mm,ETo_mm
2026-06-02,1100,811.3776940828174,506.7368319763159,25.36396103067893,41.19259607988261,1.9036580038120932,1.9482340053415825,0.0,0.17386664873203228
2026-06-02,1200,840.0,526.2,26.794228634059948,40.0,2.113514918819045,1.9970959796156367,0.0,0.18
2026-06-02,1300,811.3776940828174,506.7368319763159,27.693332436601615,41.19259607988261,2.183494406760601,2.038100359154746,0.0,0.17386664873203228
2026-06-02,1400,727.4613391789285,449.6737106416714,28.0,44.68911086754464,2.0907130929134365,2.069612428743488,0.0,0.15588457268119896
2026-06-02,1500,593.9696961966999,358.899393413756,27.693332436601615,50.251262658470836,1.8471498907890294,2.090375901609446,0.0,0.12727922061357855
2026-06-02,1600,419.99999999999994,240.59999999999997,26.794228634059948,57.5,1.497073067496824,2.0995630036123814,0.0,0.08999999999999998
2026-06-02,1700,217.40799788611764,102.83743856256001,25.36396103067893,65.94133342141177,1.1025151411133316,2.0968074739870146,0.0,0.04658742811845378
2026-06-02,1800,1.0287033112837766e-13,-44.99999999999993,23.5,75.0,0.7238826932272473,2.082219167003932,0.0,2.2043642384652355e-17
2026-06-02,1900,0.0,-45.0,21.32937140592269,75.0,0.6344420456836848,2.056379672426484,3.0,0.0
2026-06-02,2000,0.0,-45.0,19.0,75.0,0.5493483309713815,2.020319129362234,0.0,0.0
2026-06-02,2100,0.0,-45.0,16.670628594077314,75.0,0.47441277519289354,1.9754751578675285,0.0,0.0
2026-06-02,2200,0.0,-45.0,14.500000000000004,75.0,0.4128047888861692,1.923635545572527,0.0,0.0
2026-06-02,2300,0.0,-45.0,12.636038969321076,75.0,0.3656205939176577,1.8668669742300743,0.0,0.0
2026-06-03,0000,0.0,-45.0,11.205771365940052,75.0,0.33269442153050577,1.8074326276360073,0.0,0.0
2026-06-03,0100,0.0,-45.0,10.306667563398385,75.0,0.31335657329996985,1.747701965633106,0.0,0.0
2026-06-03,0200,0.0,-45.0,10.0,75.0,0.3069906548348446,1.6900562612244214,0.0,0.0
2026-06-03,0300,0.0,-45.0,10.306667563398385,75.0,0.31335657329996985,1.636793666733189,0.0,0.0
2026-06-03,0400,0.0,-45.0,11.205771365940052,75.0,0.33269442153050577,1.5900375937219373,0.0,0.0
2026-06-03,0500,0.0,-45.0,12.636038969321072,75.0,0.36562059391765755,1.551652059274304,0.0,0.0
2026-06-03,0600,0.0,-45.0,14.5,75.0,0.41280478888616917,1.5231673735161582,0.0,0.0
2026-06-03,0700,217.4079978861174,102.83743856255984,16.670628594077314,65.94133342141177,0.6463146612366997,1.5057191309800526,0.0,0.046587428118453726
2026-06-03,0800,419.99999999999994,240.59999999999997,19.0,57.5,0.9338921626513486,1.500002938034789,0.0,0.08999999999999998
2026-06-03,0900,593.9696961966998,358.8993934137559,21.329371405922686,50.251262658470836,1.2625076275656029,1.5062466812546047,0.0,0.12727922061357852
2026-06-03,1000,727.4613391789284,449.67371064167133,23.5,44.68911086754465,1.6015438155998183,1.5242014423005974,0.0,0.15588457268119893
2026-06-03,1100,811.3776940828174,506.7368319763159,25.36396103067893,41.19259607988261,1.9036580038120932,1.5531514215093873,0.0,0.17386664873203228
2026-06-03,1200,840.0,526.2,26.794228634059948,40.0,2.113514918819045,1.5919424745668633,0.0,0.18
2026-06-03,1300,811.3776940828174,506.7368319763159,27.693332436601615,41.19259607988261,2.183494406760601,1.6390281245998697,0.0,0.17386664873203228
2026-06-03,1400,727.4613391789285,449.6737106416714,28.0,44.68911086754464,2.0907130929134365,1.6925312153289513,0.0,0.15588457268119896
2026-06-03,1500,593.9696961966999,358.899393413756,27.693332436601615,50.251262658470836,1.8471498907890294,1.7503187473655073,0.0,0.12727922061357855
2026-06-03,1600,419.99999999999994,240.59999999999997,26.794228634059948,57.5,1.497073067496824,1.8100869141663412,0.0,0.08999999999999998
2026-06-03,1700,217.40799788611764,102.83743856256001,25.36396103067893,65.94133342141177,1.1025151411133316,1.8694529475304618,0.0,0.04658742811845378
2026-06-03,1800,1.0287033112837766e-13,-44.99999999999993,23.5,75.0,0.7238826932272473,1.9260501110479924,0.0,2.2043642384652355e-17
2026-06-03,1900,0.0,-45.0,21.32937140592269,75.0,0.6344420456836848,1.977622054412167,0.0,0.0
2026-06-03,2000,0.0,-45.0,19.0,75.0,0.5493483309713815,2.022112766985735,0.0,0.0
2026-06-03,2100,0.0,-45.0,16.670628594077314,75.0,0.47441277519289354,2.057748544456949,0.0,0.0
2026-06-03,2200,0.0,-45.0,14.500000000000004,75.0,0.4128047888861692,2.0831087008332316,0.0,0.0
2026-06-03,2300,0.0,-45.0,12.636038969321076,75.0,0.3656205939176577,2.097182206708461,0.0,0.0
2026-06-04,0000,0.0,-45.0,11.205771365940052,75.0,0.33269442153050577,2.0994079958149086,0.0,0.0
2026-06-04,0100,0.0,-45.0,10.306667563398385,75.0,0.31335657329996985,2.0896973329647834,0.0,0.0
2026-06-04,0200,0.0,-45.0,10.0,75.0,0.3069906548348446,2.0684373516421513,0.0,0.0
2026-06-04,0300,0.0,-45.0,10.306667563398385,75.0,0.31335657329996985,2.036475620212595,0.0,0.0
2026-06-04,0400,0.0,-45.0,11.205771365940052,75.0,0.33269442153050577,1.9950863520471351,0.0,0.0
2026-06-04,0500,0.0,-45.0,12.636038969321072,75.0,0.36562059391765755,1.94591960665614,0.0,0.0
2026-06-04,0600,0.0,-45.0,14.5,75.0,0.41280478888616917,1.8909355070237108,0.0,0.0
2026-06-04,0700,217.4079978861174,102.83743856255984,16.670628594077314,65.94133342141177,0.6463146612366997,1.8323260956898333,0.0,0.046587428118453726
2026-06-04,0800,419.99999999999994,240.59999999999997,19.0,57.5,0.9338921626513486,1.7724279449316955,0.0,0.08999999999999998
2026-06-04,0900,593.9696961966998,358.8993934137559,21.329371405922686,50.251262658470836,1.2625076275656029,1.7136290050004805,0.0,0.12727922061357852
2026-06-04,1000,727.4613391789284,449.67371064167133,23.5,44.68911086754465,1.6015438155998183,1.65827340408046,0.0,0.15588457268119893
2026-06-04,1100,811.3776940828174,506.7368319763159,25.36396103067893,41.19259607988261,1.9036580038120932,1.6085679952956158,0.0,0.17386664873203228
2026-06-04,1200,840.0,526.2,26.794228634059948,40.0,2.113514918819045,1.5664943764397106,0.0,0.18
2026-06-04,1300,811.3776940828174,506.7368319763159,27.693332436601615,41.19259607988261,2.183494406760601,1.5337298899255487,0.0,0.17386664873203228
2026-06-04,1400,727.4613391789285,449.6737106416714,28.0,44.68911086754464,2.0907130929134365,1.5115807524361329,0.0,0.15588457268119896
2026-06-04,1500,593.9696961966999,358.899393413756,27.693332436601615,50.251262658470836,1.8471498907890294,1.500929980187521,0.0,0.12727922061357855
2026-06-04,1600,419.99999999999994,240.59999999999997,26.794228634059948,57.5,1.497073067496824,1.5022021858588102,0.0,0.08999999999999998
2026-06-04,1700,217.40799788611764,102.83743856256001,25.36396103067893,65.94133342141177,1.1025151411133316,1.5153466506245628,0.0,0.04658742811845378
2026-06-04,1800,1.0287033112837766e-13,-44.99999999999993,23.5,75.0,0.7238826932272473,1.5398393461543256,0.0,2.2043642384652355e-17
2026-06-04,1900,0.0,-45.0,21.32937140592269,75.0,0.6344420456836848,1.5747038259684971,0.0,0.0
2026-06-04,2000,0.0,-45.0,19.0,75.0,0.5493483309713815,1.6185501532781148,0.0,0.0
2026-06-04,2100,0.0,-45.0,16.670628594077314,75.0,0.47441277519289354,1.669630313378431,0.0,0.0
2026-06-04,2200,0.0,-45.0,14.500000000000004,75.0,0.4128047888861692,1.7259079014790137,0.0,0.0
2026-06-04,2300,0.0,-45.0,12.636038969321076,75.0,0.3656205939176577,1.7851393077364899,0.0,0.0
2026-06-05,0000,0.0,-45.0,11.205771365940052,75.0,0.33269442153050577,1.8449631628988858,0.0,0.0
2026-06-05,0100,0.0,-45.0,10.306667563398385,75.0,0.31335657329996985,1.9029944786459687,0.0,0.0
2026-06-05,0200,0.0,-45.0,10.0,75.0,0.3069906548348446,1.9569197295473089,0.0,0.0
2026-06-05,0300,0.0,-45.0,10.306667563398385,75.0,0.31335657329996985,2.0045890860204407,0.0,0.0
2026-06-05,0400,0.0,-45.0,11.205771365940052,75.0,0.33269442153050577,2.0441021212521315,0.0,0.0
2026-06-05,0500,0.0,-45.0,12.636038969321072,75.0,0.36562059391765755,2.0738835752182885,0.0,0.0
2026-06-05,0600,0.0,-45.0,14.5,75.0,0.41280478888616917,2.092746155330093,0.0,0.0
2026-06-05,0700,217.4079978861174,102.83743856255984,16.670628594077314,65.94133342141177,0.6463146612366997,2.0999378700428006,0.0,0.046587428118453726
2026-06-05,0800,419.99999999999994,240.59999999999997,19.0,57.5,0.9338921626513486,2.095172008385585,0.0,0.08999999999999998
2026-06-05,0900,593.9696961966998,358.8993934137559,21.329371405922686,50.251262658470836,1.2625076275656029,2.078638570223172,0.0,0.12727922061357852
2026-06-05,1000,727.4613391789284,449.67371064167133,23.5,44.68911086754465,1.6015438155998183,2.050996691560817,0.0,0.15588457268119893
2026-06-05,1100,811.3776940828174,506.7368319763159,25.36396103067893,41.19259607988261,1.9036580038120932,2.013348366871795,0.0,0.17386664873203228
2026-06-05,1200,840.0,526.2,26.794228634059948,40.0,2.113514918819045,1.9671945160552984,0.0,0.18
2026-06-05,1300,811.3776940828174,506.7368319763159,27.693332436601615,41.19259607988261,2.183494406760601,1.914375147496482,0.0,0.17386664873203228
2026-06-05,1400,727.4613391789285,449.6737106416714,28.0,44.68911086754464,2.0907130929134365,1.8569960027386314,0.0,0.15588457268119896
2026-06-05,1500,593.9696961966999,358.899393413756,27.693332436601615,50.251262658470836,1.8471498907890294,1.797344607212879,0.0,0.12727922061357855
2026-06-05,1600,419.99999999999994,240.59999999999997,26.794228634059948,57.5,1.497073067496824,1.7377990738179725,0.0,0.08999999999999998
2026-06-05,1700,217.40799788611764,102.83743856256001,25.36396103067893,65.94133342141177,1.1025151411133316,1.6807332950635703,0.0,0.04658742811845378
2026-06-05,1800,1.0287033112837766e-13,-44.99999999999993,23.5,75.0,0.7238826932272473,1.628422303467131,0.0,2.2043642384652355e-17
2026-06-05,1900,0.0,-45.0,21.32937140592269,75.0,0.6344420456836848,1.5829515731867265,0.0,0.0
2026-06-05,2000,0.0,-45.0,19.0,75.0,0.5493483309713815,1.5461338787474488,0.0,0.0
2026-06-05,2100,0.0,-45.0,16.670628594077314,75.0,0.47441277519289354,1.5194370254416385,0.0,0.0
2026-06-05,2200,0.0,-45.0,14.500000000000004,75.0,0.4128047888861692,1.5039253325638056,0.0,0.0
2026-06-05,2300,0.0,-45.0,12.636038969321076,75.0,0.3656205939176577,1.5002172023590117,0.0,0.0
2026-06-06,0000,0.0,-45.0,11.205771365940052,75.0,0.33269442153050577,1.508460466276841,0.0,0.0
